134	29:45.600	108	122	110	31	107	97	71	96	112	97	127	58	39	37	16	33	122	41	54	104
135	29:45.880	108	123	110	31	107	97	71	96	112	97	128	58	39	37	16	33	123	41	54	104
136	29:46.113	108	124	110	31	107	97	71	96	112	97	129	58	39	37	16	33	123	41	54	104
137	29:46.439	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
138	29:46.696	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
139	29:47.020	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
140	29:47.299	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
141	29:47.552	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
142	29:47.860	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
143	29:48.092	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
144	29:48.354	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
145	29:48.653	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
146	29:48.910	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
147	29:49.207	108	125	110	31	107	97	71	96	112	97	130	58	39	37	16	33	123	41	54	104
